,state,estimated_population,last_available_confirmed,new_deaths
1411231,RJ,6747815.0,308780,149
1396003,RJ,6747815.0,145763,82
1395439,RJ,6747815.0,140864,47
1395533,RJ,6747815.0,142231,60
1395909,RJ,6747815.0,144641,13
1395815,RJ,6747815.0,144493,11
1395627,RJ,6747815.0,143192,67
1411325,RJ,6747815.0,310671,163
1395721,RJ,6747815.0,144199,38
1394875,RJ,6747815.0,134674,77
1396567,RJ,6747815.0,151531,1
1396661,RJ,6747815.0,151893,92
1396755,RJ,6747815.0,153027,136
1397507,RJ,6747815.0,159865,84
1397413,RJ,6747815.0,158481,17
1411043,RJ,6747815.0,303874,0
1394123,RJ,6747815.0,128834,140
1394217,RJ,6747815.0,129631,51
1394311,RJ,6747815.0,130635,79
1397319,RJ,6747815.0,157693,84
1397225,RJ,6747815.0,156818,3
1394405,RJ,6747815.0,130949,12
1394499,RJ,6747815.0,131241,0
1397131,RJ,6747815.0,156583,0
1397037,RJ,6747815.0,156389,56
1411513,RJ,6747815.0,314661,80
1394593,RJ,6747815.0,131433,44
1396943,RJ,6747815.0,155434,60
1411137,RJ,6747815.0,306770,136
1394687,RJ,6747815.0,132349,85
1394781,RJ,6747815.0,133836,51
1396849,RJ,6747815.0,154183,26
1391115,RJ,6747815.0,113608,28
1410197,RJ,6747815.0,285849,108
1383877,RJ,6747815.0,71792,34
1386321,RJ,6747815.0,89434,98
1385757,RJ,6747815.0,85488,48
1398353,RJ,6747815.0,165163,1
1409257,RJ,6747815.0,256916,140
1385851,RJ,6747815.0,86419,31
1385945,RJ,6747815.0,86767,25
1386039,RJ,6747815.0,87164,85
1386133,RJ,6747815.0,87748,88
1409351,RJ,6747815.0,258038,118
1386227,RJ,6747815.0,88699,64
1386415,RJ,6747815.0,89434,0
1385569,RJ,6747815.0,83735,117
1386509,RJ,6747815.0,90263,62
1386603,RJ,6747815.0,90345,6
1386697,RJ,6747815.0,90466,29
1386791,RJ,6747815.0,91688,74
1386885,RJ,6747815.0,91888,41
1386979,RJ,6747815.0,92366,35
1387073,RJ,6747815.0,93012,40
1387167,RJ,6747815.0,93238,27
1387261,RJ,6747815.0,93480,22
1385663,RJ,6747815.0,84488,79
1409163,RJ,6747815.0,255325,196
1390927,RJ,6747815.0,111469,50
1384629,RJ,6747815.0,74421,6
1383971,RJ,6747815.0,71802,14
1408787,RJ,6747815.0,251825,172
1384065,RJ,6747815.0,72079,13
1384159,RJ,6747815.0,72722,48
1384253,RJ,6747815.0,73396,80
1384347,RJ,6747815.0,73517,41
1408881,RJ,6747815.0,253072,124
1384441,RJ,6747815.0,73855,56
1384535,RJ,6747815.0,74403,10
1384723,RJ,6747815.0,74674,10
1385475,RJ,6747815.0,82188,101
1408975,RJ,6747815.0,253492,35
1384817,RJ,6747815.0,76102,43
1384911,RJ,6747815.0,77627,45
1385005,RJ,6747815.0,78500,56
1385099,RJ,6747815.0,79865,33
1409069,RJ,6747815.0,253687,2
1385193,RJ,6747815.0,80565,14
1385287,RJ,6747815.0,80762,13
1385381,RJ,6747815.0,80899,4
1387355,RJ,6747815.0,93652,22
1387449,RJ,6747815.0,93899,33
1387543,RJ,6747815.0,94212,70
1409915,RJ,6747815.0,269150,138
1409727,RJ,6747815.0,261401,36
1389517,RJ,6747815.0,102716,43
1389611,RJ,6747815.0,102901,55
1389705,RJ,6747815.0,106078,53
1389799,RJ,6747815.0,106138,24
1409821,RJ,6747815.0,264126,141
1389893,RJ,6747815.0,106170,6
1389987,RJ,6747815.0,107643,11
1390081,RJ,6747815.0,108704,79
1390175,RJ,6747815.0,109547,43
1387637,RJ,6747815.0,94896,47
1390269,RJ,6747815.0,110202,73
1410009,RJ,6747815.0,275833,178
1390363,RJ,6747815.0,111006,65
1390457,RJ,6747815.0,111218,23
1390551,RJ,6747815.0,111255,5
1410103,RJ,6747815.0,281950,102
1390645,RJ,6747815.0,111255,0
1390739,RJ,6747815.0,111282,20
1390833,RJ,6747815.0,111378,61
1389423,RJ,6747815.0,102509,70
1409633,RJ,6747815.0,260768,147
1389329,RJ,6747815.0,102326,7
1389235,RJ,6747815.0,102246,15
1387731,RJ,6747815.0,95008,-21
1387825,RJ,6747815.0,95190,60
1387919,RJ,6747815.0,95337,3
1388013,RJ,6747815.0,95444,3
1388107,RJ,6747815.0,96051,114
1388201,RJ,6747815.0,96818,97
1388295,RJ,6747815.0,97399,61
1388389,RJ,6747815.0,97612,58
1388483,RJ,6747815.0,97824,21
1388577,RJ,6747815.0,98162,25
1388671,RJ,6747815.0,98259,10
1409445,RJ,6747815.0,259381,145
1398259,RJ,6747815.0,165158,45
1388765,RJ,6747815.0,98545,71
1388859,RJ,6747815.0,99573,84
1388953,RJ,6747815.0,99882,70
1409539,RJ,6747815.0,259381,0
1389047,RJ,6747815.0,100045,63
1389141,RJ,6747815.0,100132,41
1405309,RJ,6747815.0,215263,93
1401549,RJ,6747815.0,191524,92
1399857,RJ,6747815.0,179955,8
1400421,RJ,6747815.0,184545,2
1400703,RJ,6747815.0,186345,86
1399763,RJ,6747815.0,179788,18
1399293,RJ,6747815.0,175452,131
1398917,RJ,6747815.0,172999,111
1401737,RJ,6747815.0,192090,1
1404839,RJ,6747815.0,212322,65
1402395,RJ,6747815.0,195383,29
1400609,RJ,6747815.0,185560,131
1399951,RJ,6747815.0,180984,193
1402489,RJ,6747815.0,195419,20
1401173,RJ,6747815.0,189110,33
1399575,RJ,6747815.0,176421,0
1402019,RJ,6747815.0,193768,64
1404369,RJ,6747815.0,209647,0
1400515,RJ,6747815.0,184676,20
1403523,RJ,6747815.0,206416,44
1405121,RJ,6747815.0,213632,0
1399387,RJ,6747815.0,176421,130
1402583,RJ,6747815.0,203011,105
1402301,RJ,6747815.0,195308,29
1404087,RJ,6747815.0,208536,44
1403899,RJ,6747815.0,207620,51
1402113,RJ,6747815.0,194497,123
1404933,RJ,6747815.0,213289,45
1403993,RJ,6747815.0,208071,72
1403335,RJ,6747815.0,205932,95
1400985,RJ,6747815.0,188833,102
1400891,RJ,6747815.0,188127,97
1399011,RJ,6747815.0,173291,104
1399105,RJ,6747815.0,174154,5
1399669,RJ,6747815.0,179478,307
1401925,RJ,6747815.0,193127,50
1405027,RJ,6747815.0,213488,1
1403429,RJ,6747815.0,206149,124
1404557,RJ,6747815.0,210353,42
1400797,RJ,6747815.0,187339,93
1404463,RJ,6747815.0,209733,12
1402207,RJ,6747815.0,195241,50
1401079,RJ,6747815.0,188999,5
1401831,RJ,6747815.0,192227,3
1403241,RJ,6747815.0,205764,103
1403147,RJ,6747815.0,205432,41
1401643,RJ,6747815.0,191991,20
1402865,RJ,6747815.0,204661,68
1400045,RJ,6747815.0,182032,79
1403805,RJ,6747815.0,207175,6
1405215,RJ,6747815.0,214607,59
1404745,RJ,6747815.0,211682,62
1401455,RJ,6747815.0,191038,106
1400233,RJ,6747815.0,183195,65
1401361,RJ,6747815.0,190327,77
1399199,RJ,6747815.0,174347,1
1402771,RJ,6747815.0,204163,123
1399481,RJ,6747815.0,176421,0
1404651,RJ,6747815.0,211075,10
1400327,RJ,6747815.0,184293,77
1402959,RJ,6747815.0,205192,31
1403053,RJ,6747815.0,205280,5
1404275,RJ,6747815.0,209527,28
1403617,RJ,6747815.0,206827,35
1401267,RJ,6747815.0,189679,98
1403711,RJ,6747815.0,206985,22
1400139,RJ,6747815.0,182713,144
1404181,RJ,6747815.0,209058,79
1402677,RJ,6747815.0,203133,51
51880,AM,4207714.0,33508,39
51027,AM,4207714.0,15816,62
50795,AM,4207714.0,11925,88
64102,AM,4207714.0,182875,13
64228,AM,4207714.0,184268,3
70843,AM,4207714.0,341968,24
51758,AM,4207714.0,30282,23
71851,AM,4207714.0,357159,24
64165,AM,4207714.0,183830,5
51943,AM,4207714.0,36146,73
50852,AM,4207714.0,12599,42
64543,AM,4207714.0,187279,10
50910,AM,4207714.0,12919,31
50968,AM,4207714.0,14168,63
71914,AM,4207714.0,357896,19
64606,AM,4207714.0,187930,15
71977,AM,4207714.0,358431,12
71788,AM,4207714.0,355987,25
51819,AM,4207714.0,31949,71
72040,AM,4207714.0,358920,14
70906,AM,4207714.0,343133,33
71284,AM,4207714.0,349123,18
51697,AM,4207714.0,29867,14
51636,AM,4207714.0,28802,75
71347,AM,4207714.0,350288,16
64417,AM,4207714.0,186274,11
71221,AM,4207714.0,347810,23
71410,AM,4207714.0,351118,17
71473,AM,4207714.0,351864,13
51270,AM,4207714.0,20328,38
51209,AM,4207714.0,19677,44
51392,AM,4207714.0,22132,58
71158,AM,4207714.0,346320,22
71095,AM,4207714.0,345810,13
51453,AM,4207714.0,23704,70
64354,AM,4207714.0,185932,9
71536,AM,4207714.0,352312,11
71032,AM,4207714.0,345336,22
51514,AM,4207714.0,25367,59
71599,AM,4207714.0,352976,35
64291,AM,4207714.0,185089,6
51148,AM,4207714.0,18392,96
64480,AM,4207714.0,186828,3
51575,AM,4207714.0,27038,49
71662,AM,4207714.0,353929,29
71725,AM,4207714.0,355027,41
70969,AM,4207714.0,344224,24
51087,AM,4207714.0,17181,75
51331,AM,4207714.0,20913,20
72103,AM,4207714.0,359915,23
72544,AM,4207714.0,364762,35
52006,AM,4207714.0,38909,47
53203,AM,4207714.0,59547,29
73741,AM,4207714.0,375283,4
49621,AM,4207714.0,981,10
73678,AM,4207714.0,375072,8
63598,AM,4207714.0,177991,9
53266,AM,4207714.0,60336,26
73615,AM,4207714.0,374577,9
73552,AM,4207714.0,373947,16
53140,AM,4207714.0,58018,38
72166,AM,4207714.0,360735,25
63661,AM,4207714.0,178200,9
73489,AM,4207714.0,373402,13
53077,AM,4207714.0,56777,20
73426,AM,4207714.0,372803,20
73363,AM,4207714.0,372128,17
63724,AM,4207714.0,179265,2
53014,AM,4207714.0,56506,27
53392,AM,4207714.0,62579,26
73804,AM,4207714.0,375603,18
53455,AM,4207714.0,63090,7
73867,AM,4207714.0,376298,12
74308,AM,4207714.0,379830,24
63409,AM,4207714.0,176214,30
53770,AM,4207714.0,68220,8
74245,AM,4207714.0,379167,24
74182,AM,4207714.0,378855,7
53707,AM,4207714.0,67267,21
74119,AM,4207714.0,378645,16
53644,AM,4207714.0,66506,24
74056,AM,4207714.0,378138,16
63472,AM,4207714.0,177142,13
53581,AM,4207714.0,64808,15
73993,AM,4207714.0,377559,17
63535,AM,4207714.0,177800,7
53518,AM,4207714.0,63425,14
73930,AM,4207714.0,376893,17
73300,AM,4207714.0,371718,5
63787,AM,4207714.0,179963,16
52951,AM,4207714.0,56026,36
72670,AM,4207714.0,365969,20
63976,AM,4207714.0,182337,10
52384,AM,4207714.0,46473,20
72607,AM,4207714.0,365433,23
50739,AM,4207714.0,10727,68
52321,AM,4207714.0,44347,36
72481,AM,4207714.0,364028,25
64039,AM,4207714.0,182668,5
52258,AM,4207714.0,43195,31
72418,AM,4207714.0,363586,9
52195,AM,4207714.0,41774,19
72355,AM,4207714.0,363102,10
52132,AM,4207714.0,41378,5
72292,AM,4207714.0,362401,15
52069,AM,4207714.0,40560,36
72229,AM,4207714.0,361628,18
52447,AM,4207714.0,47666,41
72733,AM,4207714.0,366798,20
73237,AM,4207714.0,371306,9
72796,AM,4207714.0,367342,12
52888,AM,4207714.0,55111,29
73174,AM,4207714.0,370776,12
52825,AM,4207714.0,53989,37
73111,AM,4207714.0,370184,28
52762,AM,4207714.0,52849,48
63850,AM,4207714.0,180842,20
73048,AM,4207714.0,369488,25
72985,AM,4207714.0,368854,34
52699,AM,4207714.0,51234,44
72922,AM,4207714.0,368139,11
52636,AM,4207714.0,49817,21
72859,AM,4207714.0,367713,11
52573,AM,4207714.0,49269,18
63913,AM,4207714.0,181631,4
52510,AM,4207714.0,48785,33
64669,AM,4207714.0,188918,10
60637,AM,4207714.0,147864,7
50683,AM,4207714.0,10099,55
66181,AM,4207714.0,212996,54
68323,AM,4207714.0,292494,134
68260,AM,4207714.0,290049,167
49448,AM,4207714.0,81,0
68197,AM,4207714.0,287844,167
68134,AM,4207714.0,285100,169
49454,AM,4207714.0,111,0
68071,AM,4207714.0,283658,113
49754,AM,4207714.0,1719,18
67756,AM,4207714.0,273862,150
66244,AM,4207714.0,213961,32
68008,AM,4207714.0,282739,69
49462,AM,4207714.0,140,0
67945,AM,4207714.0,281754,119
67882,AM,4207714.0,278789,99
66307,AM,4207714.0,216112,55
49471,AM,4207714.0,151,1
66118,AM,4207714.0,211140,69
49442,AM,4207714.0,67,0
49779,AM,4207714.0,1809,21
68386,AM,4207714.0,294322,66
49425,AM,4207714.0,11,0
49428,AM,4207714.0,26,0
65992,AM,4207714.0,207092,86
68827,AM,4207714.0,305250,50
68764,AM,4207714.0,303586,73
49805,AM,4207714.0,1897,16
49431,AM,4207714.0,32,0
68701,AM,4207714.0,301636,105
68638,AM,4207714.0,299495,81
49434,AM,4207714.0,47,1
66055,AM,4207714.0,208798,46
68575,AM,4207714.0,297687,108
68512,AM,4207714.0,295879,120
49437,AM,4207714.0,54,0
68449,AM,4207714.0,294954,53
67819,AM,4207714.0,276551,152
67693,AM,4207714.0,271177,148
50628,AM,4207714.0,9243,102
66937,AM,4207714.0,241182,159
49536,AM,4207714.0,417,3
49550,AM,4207714.0,532,4
67063,AM,4207714.0,248561,162
49663,AM,4207714.0,1206,9
67000,AM,4207714.0,245157,132
49565,AM,4207714.0,636,4
66559,AM,4207714.0,226511,113
66874,AM,4207714.0,238980,148
49730,AM,4207714.0,1554,16
49583,AM,4207714.0,804,7
66811,AM,4207714.0,233971,142
66748,AM,4207714.0,232434,117
66685,AM,4207714.0,230644,68
49601,AM,4207714.0,899,10
66622,AM,4207714.0,229367,80
49642,AM,4207714.0,1049,3
67126,AM,4207714.0,249713,95
66496,AM,4207714.0,223360,51
67189,AM,4207714.0,250935,86
49524,AM,4207714.0,311,5
49481,AM,4207714.0,175,1
67630,AM,4207714.0,268717,149
66370,AM,4207714.0,218070,54
67567,AM,4207714.0,267394,99
49491,AM,4207714.0,200,0
67504,AM,4207714.0,265994,225
49502,AM,4207714.0,229,0
67441,AM,4207714.0,261574,120
67378,AM,4207714.0,259458,113
49707,AM,4207714.0,1484,19
49684,AM,4207714.0,1275,9
49513,AM,4207714.0,260,4
66433,AM,4207714.0,219544,69
67315,AM,4207714.0,257606,136
67252,AM,4207714.0,254460,192
68890,AM,4207714.0,306003,53
68953,AM,4207714.0,307164,60
49423,AM,4207714.0,7,0
65236,AM,4207714.0,195806,10
70717,AM,4207714.0,339510,27
65110,AM,4207714.0,194406,22
70654,AM,4207714.0,339050,16
50008,AM,4207714.0,3194,21
70591,AM,4207714.0,338376,32
65173,AM,4207714.0,195405,18
70528,AM,4207714.0,337351,35
70465,AM,4207714.0,335394,36
65929,AM,4207714.0,204900,46
70402,AM,4207714.0,334432,49
70339,AM,4207714.0,333608,50
70276,AM,4207714.0,332309,34
65299,AM,4207714.0,196007,12
70213,AM,4207714.0,331768,23
70150,AM,4207714.0,331172,34
49964,AM,4207714.0,2888,28
65047,AM,4207714.0,193544,17
50054,AM,4207714.0,3635,32
50103,AM,4207714.0,3833,17
50153,AM,4207714.0,3928,16
64732,AM,4207714.0,189812,13
50573,AM,4207714.0,8109,64
50518,AM,4207714.0,7313,37
50463,AM,4207714.0,6683,47
64795,AM,4207714.0,190968,13
50409,AM,4207714.0,6062,25
50356,AM,4207714.0,5723,51
50304,AM,4207714.0,5254,45
70780,AM,4207714.0,340785,18
64858,AM,4207714.0,191674,14
50253,AM,4207714.0,4801,29
64921,AM,4207714.0,191976,9
50203,AM,4207714.0,4337,31
64984,AM,4207714.0,192327,9
74371,AM,4207714.0,380416,14
49927,AM,4207714.0,2479,13
70087,AM,4207714.0,330010,51
70024,AM,4207714.0,328763,43
65677,AM,4207714.0,201574,10
69394,AM,4207714.0,316668,78
49417,AM,4207714.0,2,0
49862,AM,4207714.0,2160,3
69331,AM,4207714.0,316088,29
65740,AM,4207714.0,201867,30
69268,AM,4207714.0,315599,47
49419,AM,4207714.0,2,0
65803,AM,4207714.0,202413,20
69205,AM,4207714.0,313911,56
69142,AM,4207714.0,312339,86
49421,AM,4207714.0,3,0
65866,AM,4207714.0,202972,23
69079,AM,4207714.0,310919,69
49833,AM,4207714.0,2044,21
69016,AM,4207714.0,309311,51
69457,AM,4207714.0,318244,74
49415,AM,4207714.0,2,0
65362,AM,4207714.0,196436,17
69520,AM,4207714.0,318948,75
69961,AM,4207714.0,327523,47
65425,AM,4207714.0,196754,16
69898,AM,4207714.0,326174,53
69835,AM,4207714.0,324564,26
49409,AM,4207714.0,2,0
49411,AM,4207714.0,2,0
65488,AM,4207714.0,198201,26
69772,AM,4207714.0,324103,22
69709,AM,4207714.0,323610,11
69646,AM,4207714.0,322227,57
49892,AM,4207714.0,2270,8
49413,AM,4207714.0,2,0
65551,AM,4207714.0,199570,26
69583,AM,4207714.0,319872,85
65614,AM,4207714.0,201013,27
53833,AM,4207714.0,69022,33
53329,AM,4207714.0,61341,19
74434,AM,4207714.0,381036,10
59314,AM,4207714.0,132687,3
56479,AM,4207714.0,106428,10
62338,AM,4207714.0,165969,19
61141,AM,4207714.0,154465,8
59440,AM,4207714.0,134289,8
56542,AM,4207714.0,106950,4
62275,AM,4207714.0,165664,3
56605,AM,4207714.0,107197,25
59377,AM,4207714.0,133413,17
56668,AM,4207714.0,108105,21
56731,AM,4207714.0,108920,12
56353,AM,4207714.0,105054,18
61204,AM,4207714.0,155230,25
56794,AM,4207714.0,109802,18
59251,AM,4207714.0,131920,5
62212,AM,4207714.0,165394,15
59188,AM,4207714.0,131757,3
56857,AM,4207714.0,110777,20
59125,AM,4207714.0,131573,6
61267,AM,4207714.0,156196,30
62149,AM,4207714.0,164070,0
56416,AM,4207714.0,105857,10
59503,AM,4207714.0,135205,8
62653,AM,4207714.0,169165,10
59692,AM,4207714.0,136708,4
55723,AM,4207714.0,97079,7
61015,AM,4207714.0,151858,18
55786,AM,4207714.0,98118,12
62590,AM,4207714.0,168596,2
55849,AM,4207714.0,99093,10
59755,AM,4207714.0,137964,4
55912,AM,4207714.0,100140,6
62527,AM,4207714.0,168089,26
55975,AM,4207714.0,100940,16
74749,AM,4207714.0,383380,10
62401,AM,4207714.0,166771,6
56038,AM,4207714.0,101777,10
59629,AM,4207714.0,136416,5
56101,AM,4207714.0,102124,5
62464,AM,4207714.0,167486,5
56164,AM,4207714.0,102386,5
56227,AM,4207714.0,103269,11
59566,AM,4207714.0,136169,22
61078,AM,4207714.0,152796,13
61645,AM,4207714.0,160596,25
56920,AM,4207714.0,111241,8
59062,AM,4207714.0,130359,19
58999,AM,4207714.0,129501,11
57739,AM,4207714.0,118844,13
57487,AM,4207714.0,115792,9
61519,AM,4207714.0,158718,18
57550,AM,4207714.0,116579,16
58432,AM,4207714.0,124223,6
58369,AM,4207714.0,123905,2
61834,AM,4207714.0,161974,12
57613,AM,4207714.0,117412,12
57676,AM,4207714.0,118083,16
58306,AM,4207714.0,123811,6
61582,AM,4207714.0,159583,13
61330,AM,4207714.0,156975,7
57802,AM,4207714.0,119859,5
61771,AM,4207714.0,161683,15
58243,AM,4207714.0,123726,7
57865,AM,4207714.0,120060,5
57928,AM,4207714.0,120296,10
57991,AM,4207714.0,120919,12
58180,AM,4207714.0,123187,6
58054,AM,4207714.0,121793,158
58117,AM,4207714.0,122520,9
57424,AM,4207714.0,115615,6
58495,AM,4207714.0,124959,8
61897,AM,4207714.0,162139,10
57361,AM,4207714.0,115369,1
56983,AM,4207714.0,111912,20
58936,AM,4207714.0,128851,13
58873,AM,4207714.0,128150,9
57046,AM,4207714.0,112263,22
62086,AM,4207714.0,164070,19
58810,AM,4207714.0,127407,6
57109,AM,4207714.0,112881,19
57172,AM,4207714.0,113592,13
61393,AM,4207714.0,157324,13
57235,AM,4207714.0,114335,14
62023,AM,4207714.0,163399,15
58747,AM,4207714.0,127132,4
58684,AM,4207714.0,126939,5
57298,AM,4207714.0,114792,5
53896,AM,4207714.0,69649,10
61960,AM,4207714.0,162560,8
58621,AM,4207714.0,126423,9
61456,AM,4207714.0,157668,14
58558,AM,4207714.0,125660,11
55660,AM,4207714.0,96463,7
56290,AM,4207714.0,104250,18
54715,AM,4207714.0,83230,15
54778,AM,4207714.0,83526,16
54526,AM,4207714.0,80082,15
60322,AM,4207714.0,145367,13
63094,AM,4207714.0,173346,10
54589,AM,4207714.0,81318,18
60259,AM,4207714.0,144492,9
54652,AM,4207714.0,82507,23
63031,AM,4207714.0,172858,20
60826,AM,4207714.0,149784,16
60196,AM,4207714.0,143571,8
55093,AM,4207714.0,88822,24
54841,AM,4207714.0,84412,9
60133,AM,4207714.0,142573,9
54904,AM,4207714.0,85800,16
54967,AM,4207714.0,86944,16
74623,AM,4207714.0,382487,5
62968,AM,4207714.0,172118,13
55030,AM,4207714.0,88025,14
60070,AM,4207714.0,142382,7
54463,AM,4207714.0,79167,14
74560,AM,4207714.0,382150,3
60385,AM,4207714.0,146233,8
63157,AM,4207714.0,173477,8
74497,AM,4207714.0,381635,9
53959,AM,4207714.0,69893,10
63346,AM,4207714.0,175298,8
60574,AM,4207714.0,147465,8
54022,AM,4207714.0,70823,31
60700,AM,4207714.0,148518,14
54085,AM,4207714.0,72284,20
63283,AM,4207714.0,174579,21
54148,AM,4207714.0,73530,19
60763,AM,4207714.0,149366,21
54211,AM,4207714.0,74537,25
60511,AM,4207714.0,147457,4
54274,AM,4207714.0,75502,31
63220,AM,4207714.0,173780,18
54337,AM,4207714.0,76014,11
60448,AM,4207714.0,147038,12
54400,AM,4207714.0,76427,9
62905,AM,4207714.0,171161,5
61708,AM,4207714.0,161434,12
60007,AM,4207714.0,142137,7
59818,AM,4207714.0,139326,7
55345,AM,4207714.0,92164,23
60952,AM,4207714.0,151597,7
62779,AM,4207714.0,169552,2
59944,AM,4207714.0,141199,3
55408,AM,4207714.0,92721,14
55471,AM,4207714.0,94219,10
55282,AM,4207714.0,91389,-3
62842,AM,4207714.0,170458,24
55534,AM,4207714.0,95424,6
55219,AM,4207714.0,90913,20
74686,AM,4207714.0,382845,5
59881,AM,4207714.0,140240,117
55597,AM,4207714.0,96094,11
60889,AM,4207714.0,151186,20
62716,AM,4207714.0,169333,4
55156,AM,4207714.0,90534,11
336640,ES,4064052.0,212304,17
341360,ES,4064052.0,304859,24
340560,ES,4064052.0,293030,20
340480,ES,4064052.0,292388,24
336720,ES,4064052.0,213124,11
334720,ES,4064052.0,174238,21
340400,ES,4064052.0,290775,19
338240,ES,4064052.0,249271,12
338000,ES,4064052.0,244251,35
334640,ES,4064052.0,172924,7
334800,ES,4064052.0,175300,24
340320,ES,4064052.0,289606,30
337920,ES,4064052.0,242553,55
337680,ES,4064052.0,236978,17
333280,ES,4064052.0,155721,8
340240,ES,4064052.0,288360,31
333600,ES,4064052.0,158768,8
334560,ES,4064052.0,171237,21
336800,ES,4064052.0,215538,38
336560,ES,4064052.0,210584,29
341120,ES,4064052.0,301861,9
340880,ES,4064052.0,297761,16
336400,ES,4064052.0,206984,30
333520,ES,4064052.0,157750,13
341200,ES,4064052.0,302854,9
341040,ES,4064052.0,300729,25
334960,ES,4064052.0,177486,13
338080,ES,4064052.0,246927,35
340960,ES,4064052.0,299224,23
332720,ES,4064052.0,149654,7
333360,ES,4064052.0,156018,7
334880,ES,4064052.0,176903,19
340640,ES,4064052.0,294129,18
340800,ES,4064052.0,296641,25
336320,ES,4064052.0,204565,24
338160,ES,4064052.0,248251,15
336880,ES,4064052.0,217938,21
336480,ES,4064052.0,208508,29
341280,ES,4064052.0,303740,24
337760,ES,4064052.0,238426,13
336240,ES,4064052.0,202147,34
340720,ES,4064052.0,295359,30
337840,ES,4064052.0,239036,13
334480,ES,4064052.0,169928,11
340160,ES,4064052.0,287205,48
332800,ES,4064052.0,150317,7
334080,ES,4064052.0,164659,15
338480,ES,4064052.0,253115,52
339280,ES,4064052.0,271041,31
337280,ES,4064052.0,228741,12
332960,ES,4064052.0,152216,18
334000,ES,4064052.0,163072,12
339200,ES,4064052.0,269223,35
333040,ES,4064052.0,153004,9
339120,ES,4064052.0,267451,31
339040,ES,4064052.0,265556,32
336080,ES,4064052.0,198947,12
337360,ES,4064052.0,230420,37
338960,ES,4064052.0,263504,14
333760,ES,4064052.0,160890,14
338560,ES,4064052.0,255611,26
338880,ES,4064052.0,262157,20
337440,ES,4064052.0,232760,43
338640,ES,4064052.0,257295,29
338800,ES,4064052.0,260970,22
333920,ES,4064052.0,162428,7
333120,ES,4064052.0,154131,15
338720,ES,4064052.0,258941,34
337520,ES,4064052.0,234494,27
339360,ES,4064052.0,273031,24
333200,ES,4064052.0,154736,6
339440,ES,4064052.0,274509,19
339840,ES,4064052.0,282044,25
338320,ES,4064052.0,250244,22
333840,ES,4064052.0,161208,9
340080,ES,4064052.0,285654,10
336960,ES,4064052.0,220927,33
334400,ES,4064052.0,168839,5
340000,ES,4064052.0,284854,24
337040,ES,4064052.0,223219,33
338400,ES,4064052.0,251649,9
339920,ES,4064052.0,283996,19
334320,ES,4064052.0,168358,11
333680,ES,4064052.0,159813,12
337600,ES,4064052.0,236238,32
339760,ES,4064052.0,280426,25
332880,ES,4064052.0,151276,12
339680,ES,4064052.0,279039,29
337120,ES,4064052.0,225358,31
339600,ES,4064052.0,277357,30
334240,ES,4064052.0,166999,13
339520,ES,4064052.0,275504,13
337200,ES,4064052.0,227245,20
333440,ES,4064052.0,156681,1
334160,ES,4064052.0,165688,16
327680,ES,4064052.0,105633,13
317396,ES,4064052.0,72,0
335040,ES,4064052.0,178159,14
346640,ES,4064052.0,413996,80
335360,ES,4064052.0,184801,21
346160,ES,4064052.0,402769,48
346240,ES,4064052.0,404205,35
346320,ES,4064052.0,405401,49
346400,ES,4064052.0,406941,94
346480,ES,4064052.0,409315,102
346560,ES,4064052.0,411584,95
346720,ES,4064052.0,415601,49
341440,ES,4064052.0,306429,26
346800,ES,4064052.0,416932,37
335440,ES,4064052.0,186574,17
346880,ES,4064052.0,418642,103
